part_id,part_name,motor_type,price
31926KRM841,SPARK PLUG CPR9EA9 (NGK),NEW VARIO 125 CBS ISS,23000.0
31926KYT901,SPARK PLUG U27EPR-9 (DS),SUPRA X 125 R DD,23000.0
HBF50ML,"BRAKE,FLUID",VARIO 110 CBS ISS,8500.0
11395KYAC00,"GASKET,L COVER",NEW SUPRA X 125 CW FI MMC,8500.0
31916KWB601,SPARK PLUG CPR6EA9S (NGK),NEW BLADE 125 FI R STD,25500.0
34906GB6921,BULB TAILLIGHT,VARIO 150 MMC,12500.0
AHGK0010014,HONDA LEATHER KEYCHAIN,GENIO CBS ISS SE,57000.0
AHTS0201048,HRC23 ELGNT NAVY TSHIRT L,GENIO CBS ISS SE,140000.0
HIC60ML,HONDA INJECTOR CLEANER,SUPRA X 125 CW MMC,27500.0
23100K2SN01,BELT DRIVE,VARIO 160 ABS,142500.0
ALF6201RS,BEARING BALL (SET),VARIO 160 ABS,49900.0
082342MAK8LZ0,"SPX1 10W30 SLMA 1,2L REP",CBR 150R ABS,90000.0
35340GW3980,SWITCH FR STOP,NEW SCOOPY STYLISH,63000.0
22011K81N00,"PIECE SET,SLIDE",NEW SCOOPY STYLISH,18500.0
17210K0JN00,"ELEMENT COMP,AIR/C",NEW SCOOPY STYLISH,55000.0
22123K0JN00,"ROLLER SET,WEIGHT",NEW SCOOPY STYLISH,42000.0
23100K1ABA0,"BELT DRIVE, KIT",BEAT SPORTY CW,615000.0
43125KPH903,SHOE COMP BRAKE (NA),BEAT SPORTY CW,871500.0
06455KREK02,"PAD SET, FR",BEAT SPORTY CW,121500.0
HB62012RS,"BEARING, BALL",PCX 160 CBS,65200.0
19200KWN901,"PUMP ASSY., WATER",NEW VARIO ESP CBS ADVANCE,284000.0
082322MBK0LN1,"OLI MPX2 10W30 SL 0,8L IDE",BEAT CBS FI MMC,59000.0
2212AKWN900,ROLLER WEIGHT SET,VARIO 150,69500.0
17210KYZ900,"ELEMENT COMP, AIR/C",SUPRA X 125 HELM IN FI,55000.0
06401KYZ900,DRIVE CHAIN KIT,SUPRA X 125 HELM IN FI,220500.0
31926KRM841,SPARK PLUG CPR9EA9 (NGK),NEW VARIO ESP CBS ISS,23000.0
53178K81N30,LEVER L STEERING HANDLE,VARIO 150 NEW ACC,45000.0
OSC70ML,OIL SYSTEM CLEANER 70ML,VARIO 125 CBS,30000.0
HIC60ML,HONDA INJECTOR CLEANER,ADV150 ABS,0.0
08232M99K0LN5,"MPX2 10W30 SLMB 0,8L CAS",ADV150 ABS,59000.0
91005KVBN50,"BRG,COMP DRIVE SHAFT",ADV150 ABS,39500.0
31917KPH902,SPARK PLUG CPR7EA9 (NGK),NEW SUPRA X 125 FI CW,23000.0
14520GFC771,LIFTER ASSY. TENSIONER,NEW VARIO TECHNO PGM FI,76000.0
12251KZR601,"GASKET, CYLINDER HEAD",NEW VARIO TECHNO PGM FI,24000.0
31500KZR602,BATTERY(GTZ6V),VARIO 125 CBS-ISS MMC,302000.0
HB6201RS,"BEARING, BALL",ADV150 ABS,52000.0
08294M99Z8YN1,SCOOTER GEAR OIL (120ML) IDE,ADV150 ABS,16500.0
22011K1NV01,"PIECE SET,SLIDE",ADV150 ABS,28500.0
31926KYT901,SPARK PLUG U27EPR-9 (DS),ADV150 ABS,23000.0
51490KC5305,SEAL SET FR FORK,ADV150 ABS,98000.0
SS8175ML,OIL SHOCK,ADV150 ABS,59000.0
22011K0JN00,"PIECE SET,SLIDE",BEAT FI CW,16500.0
22110GFM960,"FACE COMP., MOVABLE DRIVE",BEAT FI CW,82000.0
35340KWB601,SWITCH FR STOP ASSY,BeAT Street,55500.0
31926KRM841,SPARK PLUG CPR9EA9 (NGK),NEW CB150R STREETFIRE,23000.0
17210K1AN00,"ELEMENT COMP,AIR/C",PCX,51500.0
2212AK36T00,ROLLER WEIGHT SET,ADV160 CBS,54000.0
9410912000,"WASHER, DRAIN PLUG, 12MM",ADV160 CBS,1500.0
31919K25602,SPARK PLUG U27EPR-N9 (DS),NEW VARIO TECHNO PGM FI,24500.0
08234M99K8LZ0,SCOOTER GEAR OIL-SYN120MLREP,VARIO TECHNO 125 FI CBS,19500.0
SS8175ML,OIL SHOCK,BEAT SW FI MMC,29500.0
HIC60ML,HONDA INJECTOR CLEANER,VARIO 125 CBS,27500.0
08294M99Z8YZ1,SCOOTER GEAR OIL (120ML) IDE,VARIO 125 CBS,16500.0
22110GFM960,"FACE COMP., MOVABLE DRIVE",VARIO 125 CBS,82000.0
44830KVBT00,"CABLE COMP,SPDMT",VARIO 125 CBS,39000.0
06401K15900,DRIVE CHAIN KIT,CB150R,346000.0
23100K97BA0,BELT DRIVE KIT,NEW PCX 150 ABS,208500.0
22011KWN900,"PIECE SET,SLIDE",NEW PCX 150 ABS,25000.0
22361K44V01,PLATE CLUTCH SIDE,NEW SCOOPY FASHION,13000.0
31926KYT902,31926KYT901,SCOOPY ESP,16000.0
17210K0JN00,"ELEMENT COMP,AIR/C",SCOOPY ESP,55000.0
91202K0JN01,OIL SEAL 19.5X31.5X6,SCOOPY ESP,24000.0
91202KJ9003,OIL SEAL 20X32X6,SCOOPY ESP,8500.0
082342MBK8LZ0,"SPX2 10W30 SLMB 0,65L REP",SCOOPY ESP,61500.0
23100K0JBA0,BELT DRIVE KIT,SCOOPY ESP,130500.0
88120KZR600,MIRROR ASSY L,BEAT SPORTY CW,43500.0
42711KVB931,TIRE RR TT (90/90-14),BEAT SPORTY CW,225000.0
06783LCL223,BAN DLM ,BEAT SPORTY CW,50000.0
082322MBK2LN9,"MPX2 10W30 SLMB 0,8L FED",VARIO 150,59000.0
31916KWB601,SPARK PLUG CPR6EA9S (NGK),NEW BLADE R 125 FI,25500.0
91202KVB901,OIL SEAL 20.8X52X7.5,BEAT FI SW,8700.0
22011K93N00,PIECE SET SLIDE,BEAT FI SW,16500.0
AHUB0001001,HRC24 RWB TRAVEL UMBRELLA,BeAT Street,251000.0
22535K35V01,WEIGHT SET CLUTCH,BEAT SPORTY CBS ISS,141000.0
9410912000,"WASHER, DRAIN PLUG, 12MM",ALL NEW SCOOPY SPORTY,1500.0
082342MAK8LZ0,"SPX1 10W30 SLMA 1,2L REP",ALL NEW SONIC 150 R,90000.0
HB6201,"BEARING,BALL",ALL NEW SONIC 150 R,40000.0
34901KFVB51,BULB HEADLIGHT (12V 25/25W),SUPRA X 125 CW MMC,38000.0
01675SILVERS,SIL VERSNELENG SX125,SUPRA X 125 CW MMC,15000.0
01675LCL009,SIL TUTUP KLEP KPH,SUPRA X 125 CW MMC,12000.0
01675LCL100,TANCAP 10WATT,SUPRA X 125 CW MMC,6000.0
08234M99K8LN9,"OLI SPX1 10W30 SLMA 1,2L FED",NEW CBR 150R STD,90000.0
22401KVY900,SPRING CLUTCH,NEW SCOOPY PRESTIGE,21000.0
2212AK44V00,ROLLER WEIGHT SET,ALL NEW SCOOPY STYLISH,55000.0
31926KRM841,SPARK PLUG CPR9EA9 (NGK),ALL NEW SCOOPY STYLISH,23000.0
22401KVB900,SPRING CLUTCH,ALL NEW SCOOPY STYLISH,28500.0
06298LCLFI01,CAIRAN FLASH,ALL NEW SCOOPY STYLISH,20000.0
91202KVB901,OIL SEAL 20.8X52X7.5,ALL NEW SCOOPY STYLISH,8700.0
23233K44V00,SPRING DRIVEN FACE,ALL NEW SCOOPY STYLISH,35500.0
06455KWN931,"PAD SET,FR",PCX 160 CBS,489000.0
34906GB6921,BULB TAILLIGHT,VARIO TECHNO NON CBS,12500.0
HBF50ML,"BRAKE,FLUID",VARIO TECHNO NON CBS,8500.0
45530KVY911,CYLINDER SET MASTER,VARIO TECHNO NON CBS,77000.0
10940LCL02,ENGINE FLUSH,VARIO TECHNO NON CBS,60000.0
08234M99K8LZ0,SCOOTER GEAR OIL-SYN120MLREP,VARIO TECHNO NON CBS,19500.0
ACG10GR,AHM CVT GREASE 10 GR,VARIO 160 ABS,15000.0
17210K1ZN20,"ELEMENT COMP,AIR/C",VARIO 160 ABS,76500.0
08CLAH50500,HONDA M/C GENUINE COOLANT,VARIO 160 ABS,19500.0
06535GN5505,RACE STEERING KIT,Genio CBS,103000.0
ACG10GR,AHM CVT GREASE 10 GR,Genio CBS,15000.0
44830KVBT00,"CABLE COMP,SPDMT",BEAT FI CW,39000.0
08234M99K8LZ0,SCOOTER GEAR OIL-SYN120MLREP,SCOOPY ENERGETIC,19500.0
082342MBK8LZ0,"SPX2 10W30 SLMB 0,65L REP",SCOOPY ENERGETIC,61500.0
06455KVBT01,PAD SET FR,Genio CBS ISS,56500.0
9410912000,"WASHER, DRAIN PLUG, 12MM",Genio CBS ISS,1500.0
AHGK0010014,HONDA LEATHER KEYCHAIN,Genio CBS ISS,52000.0
23100KZRBA0,BELT DRIVE KIT,VARIO TECHNO NON CBS,200500.0
07220LCL04,HIC60ML(INJECTOR CLEANER),NEW VARIO 150,47500.0
34908GA7701,BULB W BASE,NEW VARIO 150,19500.0
17210K97N00,ELEMENT COMP AIR/C,NEW PCX 150 CBS,79500.0
22123K0JN00,"ROLLER SET,WEIGHT",NEW PCX 150 CBS,42000.0
16707KWN712,16707KWN711,REVO FIT,44000.0
31926KRM841,SPARK PLUG CPR9EA9 (NGK),ALL NEW SCOOPY SPORTY,23000.0
9806958921, SPARK PLUG X24EPU9 (DS),VARIO 125 CBS ISS,18000.0
35170KYZ901,SWITCH UNIT DIMMER,BEAT SPORTY CBS ISS,17500.0
23100K36J02,BELT DRIVE,NEW VARIO 150,151000.0
45530KVY911,CYLINDER SET MASTER,SCOOPY ESP,77000.0
22201KGH601,DISK CLUTCH FRICTION,ALL NEW CBR150R,260000.0
08CLAH50500,HONDA M/C GENUINE COOLANT,ALL NEW CBR150R,19500.0
082342MAK1LZ0,SPX1 10W30 SLMA 1L REP,ALL NEW CBR150R,77500.0
22120KPPT01,"CENTER,CLUTCH",ALL NEW CBR150R,154000.0
0821222,INJEKSI CLEANER PLUS,BEAT STREET CBS,80000.0
9806786871, SPARK PLUG U20EPR9 (DS),BEAT STREET CBS,19500.0
31500KZR601,BATTERY YTZ6-V,SONIC 150R MATTE BLACK,332000.0
2212AK44V00,ROLLER WEIGHT SET,NEW SONIC 150R STANDARD,55000.0
12209GB4682,SEAL VLV. STEM,REVO SW FI,12000.0
06535GN5505,RACE STEERING KIT,NEW VARIO 125 CBS-ISS,103000.0
ACG10GR,AHM CVT GREASE 10 GR,NEW VARIO 125 CBS-ISS,15000.0
082342MBK8LZ0,"SPX2 10W30 SLMB 0,65L REP",BEAT FI CW,61500.0
082322MBK0LN1,"OLI MPX2 10W30 SL 0,8L IDE",BeAT Sporty CBS ISS,59000.0
53178K81N30,LEVER L STEERING HANDLE,VARIO 125 CBS,45000.0
16016K03H11UJ,SCREW SET,VARIO 150,25000.0
11395KPH900,GASKET L CRANKCASE COVER,SUPRA X 125 CW MMC,10500.0
14610KWB601,ROLLER COMP CAM CHAIN GUIDE,SUPRA X 125 CW MMC,38000.0
14541GB4682,SPRING TENSIONER,SUPRA X 125 CW MMC,2000.0
14721KWN900,"VALVE, EXHAUST",VARIO 125 CBS,102000.0
14711KWN900,"VALVE, INLET",VARIO 125 CBS,46000.0
HPC480ML,HONDA PARTS CLEANER,Beat Sporty,40000.0
31500KZR602,BATTERY(GTZ6V),REVO FIT,302000.0
38300KPH881,RELAY ASSY WINKER,NEW VARIO 125 CBS,74000.0
34905GM9003,BULB WINKER,NEW VARIO 125 CBS,9000.0
34908GA7701,BULB W BASE,NEW VARIO 125 CBS,6500.0
3501AK60B00,KEY SET ASSY,NEW VARIO 125 CBS,277500.0
08294M99Z8YN1,SCOOTER GEAR OIL (120ML) IDE,SCOOPY FI,16500.0
ACG10GR,AHM CVT GREASE 10 GR,BEAT CW FI MMC,15000.0
06535GN5505,RACE STEERING KIT,BEAT CW FI MMC,103000.0
SS8175ML,OIL SHOCK,SCOOPY ESP,29500.0
51490KGH901,SEAL SET FR FORK,SCOOPY ESP,116000.0
31201KPH881,BRUSH TERMINAL SET,REVO FIT,23000.0
08262LCL24,WASHER 10,REVO FIT,4000.0
08262LCL17,BAUD 8 SET,REVO FIT,20000.0
34906GB6921,BULB TAILLIGHT,REVO FIT,12500.0
HBF50ML,"BRAKE,FLUID",REVO FIT,8500.0
45530K03M61,"CYLINDER SET, MASTER",REVO FIT,96000.0
082342MAK0LZ0,"SPX1 10W30 SLMA 0,8L REP",REVO FIT,69500.0
08262LCLSULINGAN,SULINGAN KETENG + PER,REVO FIT,40000.0
08262LCL06401KWW,DRIVE CHAIN KIT,REVO FIT,225000.0
50500K0JN00,"STAND COMP,MAIN",NEW SCOOPY PRESTIGE,115500.0
06455KVBT01,PAD SET FR,BEAT FI CBS,60500.0
AHB6201RS,BEARING BALL (SET),BEAT FI CBS,51400.0
08234M99K8LZ0,SCOOTER GEAR OIL-SYN120MLREP,BEAT FI CBS,19500.0
91202KTW901,OIL SEAL 12X26X5 18,BEAT FI CBS,33000.0
91307PLC004,"O-RING, 9.5X1.9",BEAT FI CBS,27500.0
CC200ML,CARBON CLEANER 200ML,BEAT FI CBS,45500.0
082322MAK8LZ1,"OLI MPX1 10W30 SL 1,2L IDE",VARIO 125 CBS,73000.0
34901KFVB51,BULB HEADLIGHT (12V 25/25W),NEW VARIO,19000.0
91202K50T01,OIL SEAL 20.8X52X6X7.5,NEW VARIO,6500.0
08294M99Z8YN1,SCOOTER GEAR OIL (120ML) IDE,NEW VARIO,16500.0
082322MBK0LN9,"MPX2 10W30 SLMB 0,8L FED",NEW VARIO,39500.0
34905GM9003,BULB WINKER,NEW VARIO,9000.0
06455K46N21,"PAD SET, FR. BRAKE",BEAT SPORTY CW,62000.0
91009KVB903,"BRG,BALL RADIAL 60/22 UU",PCX 160 ABS,47600.0
082322MBK0LN9,"MPX2 10W30 SLMB 0,8L FED",SCOOPY FI,39500.0
082322MAK0LN1,"OLI MPX1 10W30 SL 0,8L IDE",KARISMA 125 D,57000.0
18318K2FN00ZJ,"COVER,MUFFLER (BLK)",NEW SCOOPY SPORTY,96500.0
86832K2FN80ZA,"STRIPE, L BODY COVER TYPE 2",NEW SCOOPY SPORTY,40000.0
64202K2FN00YF,"COVER, L FRONT (MA SD SL)",NEW SCOOPY SPORTY,195000.0
83600K2FN00ZX,"COVER, L BODY (MT GN BL)",NEW SCOOPY SPORTY,302000.0
64421K2FN00YJ,"COVER, UNDER R SIDE (MT GN BL)",NEW SCOOPY SPORTY,150000.0
86645K2FN80ZA,"STRIPE, L FRONT COVER TYPE 2",NEW SCOOPY SPORTY,32000.0
64301K2FN00YA,"COVER, FR TOP (MT GN BL)",NEW SCOOPY SPORTY,239000.0
86642K2FN80ZA,"STRIPE,UNDER L SIDE COVER TYPE 2",NEW SCOOPY SPORTY,40000.0
86836K2FN10ZB,"MARK,SCOOPY TYPE 1",NEW SCOOPY SPORTY,102000.0
86644K2FN80ZA,"STRIPE, R FRONT COVER TYPE 2",NEW SCOOPY SPORTY,32000.0
81141K2FN80ZE,COVER INNER (MT GN BL),NEW SCOOPY SPORTY,360000.0
86831K2FN80ZA,"STRIPE, R BODY COVER TYPE 2",NEW SCOOPY SPORTY,40000.0
86641K2FN80ZA,"STRIPE,UNDER R SIDE COVER TYPE 2",NEW SCOOPY SPORTY,40000.0
64310K2FN80ZB,"STEP,FLOOR (BLK)",NEW SCOOPY SPORTY,94000.0
64201K2FN00YF,"COVER, R FRONT (MA SD SL)",NEW SCOOPY SPORTY,195000.0
61100K2FN00YJ,"FENDER, FR (MA SD SL)",NEW SCOOPY SPORTY,225000.0
64431K2FN00YK,"COVER, UNDER L SIDE (MT GN BL)",NEW SCOOPY SPORTY,150000.0
83500K2FN00ZX,"COVER, R BODY (MT GN BL)",NEW SCOOPY SPORTY,302000.0
31916KWB601,SPARK PLUG CPR6EA9S (NGK),REVO,25500.0
082322MBK9LN0,"MPX2 10W30 SLMB 0,65L REP O",BEAT SPORTY CBS,50000.0
082322MAK8LZ1,"OLI MPX1 10W30 SL 1,2L IDE",ALL NEW CBR 150R,73000.0
082342MBK0LZ0,"SPX2 10W30 SLMB 0,8L REP",BEAT CBS FI MMC,70500.0
17653LCL03,INJECTOR CLEANER,BEAT CBS FI MMC,25000.0
06535GN5505,RACE STEERING KIT,REVO CAST WHEEL,103000.0
082322MAU0JN3,"OLI MPX3 20W40 0,8L NIP",REVO CAST WHEEL,50500.0
ACG10GR,AHM CVT GREASE 10 GR,REVO CAST WHEEL,15000.0
082322MAK0LN1,"OLI MPX1 10W30 SL 0,8L IDE",BEAT SPORTY CW,57000.0
08294M99Z8YZ1,SCOOTER GEAR OIL (120ML) IDE,PCX 160 CBS,16500.0
42711K93N02,TIRE RR TL (110/90-12),Genio CBS ISS,347000.0
30700KZR602,CAP ASSY.NOISE SUPPRESSOR,Beat Sporty,32000.0
34908GA7701,BULB W BASE,NEW SCOOPY FI,6500.0
10147LCL51,KARBU CLEANER,BeAT Sporty CBS,5000.0
10147LCL17,DSM INJEKTOR,BeAT Sporty CBS,30000.0
35180KYZ901,SWITCH UNIT HORN,BeAT Sporty CBS,23000.0
23100KVY902,BELT DRIVE,BeAT Street,113000.0
42711KPH881,TIRE RR TT (2.75-17),SUPRA X 125 R DD,247000.0
44711KPH881,TIRE FR TT (2.50-17),SUPRA X 125 R DD,201000.0
06455KWB601,PAD SET FR,REVO X,55000.0
17572GGLJ00,"O-RING, FUEL PUMP",BEAT SPORTY CBS ISS,17500.0
SS8175ML,OIL SHOCK,BEAT STREET,500.0
51490GN5305,SEAL SET FR FORK,BEAT STREET,44000.0
06455KVBT01,PAD SET FR,BEAT STREET,60500.0
22123K97B00,"ROLLER SET,WEIGHT",PCX 160 ABS,54000.0
08294M99Z8YN1,SCOOTER GEAR OIL (120ML) IDE,VARIO 125 CBS-ISS MMC,16500.0
17220KZR600,"ELEMENT SET, AIR CLEANER",VARIO 125 CBS-ISS MMC,59000.0
12391KZR600,"GASKET, CYLINDER HEAD COVER",VARIO 125 CBS-ISS MMC,55000.0
2212AKWN900,ROLLER WEIGHT SET,VARIO 125 CBS-ISS MMC,69500.0
06298LCLFI01,CAIRAN FLASH,VARIO 125 CBS-ISS MMC,20000.0
43130KZL930,BRAKE SHOE,NEW VARIO CBS PGM FI,55500.0
22011K0JN00,"PIECE SET,SLIDE",BeAT Sporty CBS,16500.0
51490KGH902,SEAL SET FR FORK,BEAT SPORTY CW,86000.0
51401KWB921,SPRING FR FORK,BEAT SPORTY CW,49000.0
51410KVY731,PIPE COMP FR FORK,BEAT SPORTY CW,289000.0
43130KZL930,BRAKE SHOE,NEW SCOOPY SPORTY,55500.0
34906GB6921,BULB TAILLIGHT,NEW SCOOPY SPORTY,12500.0
91202K0JN01,OIL SEAL 19.5X31.5X6,NEW SCOOPY SPORTY,24000.0
082342MAK1LZ0,SPX1 10W30 SLMA 1L REP,CB150R,77500.0
082322MBK3LN9,"MPX2 10W30 SLMB 0,65L CAS",ALL NEW SCOOPY STYLISH,50000.0
01626LCL88,Ban LUAR BLK FDR 90/90-14 XSPORT,BEAT SPORTY CBS ISS,260000.0
082342MBK0LZ0,"SPX2 10W30 SLMB 0,8L REP",NEW VARIO 125 CBS-ISS,70500.0
43125KPH903,SHOE COMP BRAKE (NA),REVO FIT,41500.0
90666SDAA01,CLIP SNAP FIT (P0),VARIO 125 CBS ISS,2500.0
08232M99K8LN0,SCOOTER GEAR OIL (120ML)REP,VARIO 125 CBS ISS,16500.0
06833LC1382,PART CLEANER,NEW SCOOPY SPORTY,5000.0
22011K93N00,PIECE SET SLIDE,BEAT SPORTY CBS ISS,16500.0
53199KVG910,SPRING BRAKE LEVER RETURN,BeAT Sporty CBS ISS,5000.0
06455KVBT01,PAD SET FR,SCOOPY ESP,60500.0
082342MBK0LZ9,"OLI MPX2 10W30 SL 0,8L FED",SCOOPY ESP,59000.0
31500KZR602,BATTERY(GTZ6V),SCOOPY ESP,302000.0
9410912000,"WASHER, DRAIN PLUG, 12MM",SUPRA X 125 R DD,1500.0
10609LCL9806786871,SPARK PLUG U20EPR9 ,REVO X,20000.0
082322MBK9LN0,"MPX2 10W30 SLMB 0,65L REP O",SCOOPY STYLISH,50000.0
082322MBK0LN1,"OLI MPX2 10W30 SL 0,8L IDE",ADV150 ABS,59000.0
06455KVBT01,PAD SET FR,NEW VARIO 125 CBS-ISS,60500.0
43130KZL930,BRAKE SHOE,ADV160 ABS,55500.0
08294M99Z8YN1,SCOOTER GEAR OIL (120ML) IDE,BEAT FI CBS,16500.0
15600LCL02,GEMUK CVT,BEAT FI CBS,25000.0
082322MBK3LN9,"MPX2 10W30 SLMB 0,65L CAS",BEAT FI CBS,50000.0
15600LCL08,CAIRAN INJECTOR,BEAT FI CBS,35000.0
15600LCL24,ENGINE FLUSH,BEAT FI CBS,25000.0
31926KYT901,SPARK PLUG U27EPR-9 (DS),BEAT FI CBS,23000.0
81131K1AN00ZA,"COVER,INNER UPPER (BLACK)",BeAT Street,56500.0
61100K1AN00MGB,"FENDER,FR (MT GN BL)",BeAT Street,123000.0
64310K1AN00ZA,"STEP,FLOOR (BLACK)",BeAT Street,66500.0
81141K1AN00ZA,"COVER,INNER LOWER (BLACK)",BeAT Street,82000.0
06455KPP901,PAD SET FR,ALL NEW CB150R STREETFIRE,53000.0
082322MBK2LN0,"MPX2 10W30 SLMB 0,8L REP O",VARIO 125 CBS ISS,59000.0
08294M99Z8YZ1,SCOOTER GEAR OIL (120ML) IDE,PCX160 RoadSync,16500.0
30700KZL931,CAP ASSY NOISE SUPPRESSOR,BEAT SPORTY CW,35500.0
22011K1NV01,"PIECE SET,SLIDE",VARIO 125 CBS,28500.0
22105K1NV00,"BOSS,DRIVE FACE",VARIO 125 CBS,32000.0
2212AKWN640,ROLLER WEIGHT SET,VARIO 160 ABS,54000.0
43130KZL930,BRAKE SHOE,VARIO 160 ABS,55500.0
22011KWN900,"PIECE SET,SLIDE",VARIO 160 ABS,25000.0
22102K1ZN20,"FACE,DRIVE",PCX 160 ABS,58000.0
23100K2SN01,BELT DRIVE,PCX 160 ABS,142500.0
91351GR1000,O-RING 38.5X2,PCX 160 ABS,4500.0
06535GN5505,RACE STEERING KIT,PCX 160 ABS,103000.0
91211KN7671,SEAL DRIVEN FACE 34X41X4,PCX 160 ABS,12000.0
082342MBK8LZ0,"SPX2 10W30 SLMB 0,65L REP",BEAT SPORTY CW,61500.0
17910KVB904,CABLE COMP THROTTLE,BEAT STREET CBS,98000.0
30700KZL931,CAP ASSY NOISE SUPPRESSOR,BEAT STREET CBS,35500.0
HPC480ML,HONDA PARTS CLEANER,BEAT STREET CBS,40000.0
082322MBK8LZ0,"MPX2 10W30 SLMB 0,8L REP",NEW VARIO ESP CBS ISS ADVA,59000.0
23100K1ZBA0,"BELT DRIVE, KIT",PCX 160 ABS,187650.0
44711K1ZN21,TIRE FR TL (110/70-14),PCX 160 ABS,369900.0
23100K97BA0,BELT DRIVE KIT,ADV150 ABS,208500.0
16700K97T01,UNIT ASSY FUEL PU,ADV150 ABS,705000.0
HBF50ML,"BRAKE,FLUID",Beat Sporty,8500.0
12251K0JN01,"GASKET,CYLINDER HEAD",VARIO 125 CBS,12500.0
12191K0JN01,"GASKET,CYLINDER",VARIO 125 CBS,8500.0
12251KZY701,"GASKET, CYL HEAD",VARIO 125 CBS,33000.0
34901K25600,BULB HEAD LIGHT,SUPRA X 125 CW MMC,43000.0
38502KWN901,"RELAY COMP,POWER",BEAT SPORTY CBS,67000.0
31220K25601,STATOR COMP (MB),BEAT SPORTY CBS,735500.0
38501KVZ631,"RELAY COMP,MICROISO LOW HIGHT",BEAT SPORTY CBS,33500.0
ACG10GR,AHM CVT GREASE 10 GR,VARIO FI,15000.0
082342MBK0LZ0,"SPX2 10W30 SLMB 0,8L REP",SUPRA X 125 CW MMC,70500.0
HBF50ML,"BRAKE,FLUID",VARIO 150 MMC,8500.0
45530KVY911,CYLINDER SET MASTER,VARIO 150 MMC,77000.0
2341,BAUT ULIR,VARIO 150 MMC,2000.0
ALF6201RS,BEARING BALL (SET),VARIO 125 CBS,49900.0
23100K35BA0,"BELT DRIVE, KIT",VARIO 150,175000.0
HB6201RS,"BEARING, BALL",Beat Sporty,52000.0
082322MBK3LN1,"MPX2 10W30 SLMB 0,65L IDE E",New Vario 150,50000.0
16707KVBS51,FILTER SET,SCOOPY ESP,54000.0
53199KVG910,SPRING BRAKE LEVER RETURN,BeAT Street,5000.0
HPC480ML,HONDA PARTS CLEANER,PCX 160 CBS,40000.0
LJKL,JOK SET,REVO FIT,300000.0
14401K56N01,CHAIN CAM(120L),CBR 150R STD,188000.0
08CLAH50500,HONDA M/C GENUINE COOLANT,CBR 150R STD,19500.0
31926KRM841,SPARK PLUG CPR9EA9 (NGK),BEAT FI CW,23000.0
34908MB9871,BULB W BASE,NEW VARIO ESP CBS ADVANCE,3500.0
45530KVY911,CYLINDER SET MASTER,SUPRA X 125 CW MMC,77000.0
HBF50ML,"BRAKE,FLUID",BEAT SPORTY CW,8500.0
22102KZR600,"FACE, DRIVE",VARIO 150,52500.0
22110K36A00,FACE COMP MOVABLE DRIVE,VARIO 150,85000.0
08294M99Z8YN1,SCOOTER GEAR OIL (120ML) IDE,SCOOPY STYLISH,16500.0
082342MBK8LZ0,"SPX2 10W30 SLMB 0,65L REP",SCOOPY STYLISH,61500.0
9410912000,"WASHER, DRAIN PLUG, 12MM",NEW SCOOPY SPORTY,1500.0
22535K81N00,WEIGHT SET CLUTCH,BEAT SPORTY CW,154000.0
OSC70ML,OIL SYSTEM CLEANER 70ML,SCOOPY PRESTIGE,30000.0
31500KZR602,BATTERY(GTZ6V),BEAT FI SW,302000.0
06455K84902,"PAD SET, FR BRAKE",BEAT FI SW,72500.0
2212AK36T00,ROLLER WEIGHT SET,VARIO 150,54000.0
35111K59A71,FOB ASSY,VARIO 150,335500.0
44711K59A12,TIRE FR TL (80/90-14),BEAT SPORTY CBS,263000.0
SS8175ML,OIL SHOCK,ALL NEW SCOOPY PLAYFUL,29500.0
HBF50ML,"BRAKE,FLUID",REVO CW FI,8500.0
082322MAK0LN5,"MPX1 10W30 SLMA 0,8L CAS",REVO CW FI,57000.0
53175KET920,LEVER R HANDLE,SUPRA X 125 PGM FI CW DD,69500.0
082342MAK0LZ0,"SPX1 10W30 SLMA 0,8L REP",SUPRA X 125 PGM FI CW DD,69500.0
31926KYT901,SPARK PLUG U27EPR-9 (DS),SUPRA X 125 PGM FI CW DD,23000.0
HBF50ML,"BRAKE,FLUID",SUPRA X 125 PGM FI CW DD,8500.0
45530KET920,CYLINDER SET MASTER,SUPRA X 125 PGM FI CW DD,78500.0
082322MBK3LN1,"MPX2 10W30 SLMB 0,65L IDE E",ALL NEW SCOOPY PLAYFUL,50000.0
23100KVY901,23100KVY902,BEAT SPORTY CW,120000.0
34901KFVB51,BULB HEADLIGHT (12V 25/25W),PCX160 CBS,19000.0
HB6201RS,"BEARING, BALL",REVO FIT FI,52000.0
44800KWW650,GEAR BOX ASSY SPDMT,REVO FIT FI,50500.0
082322MBK0LN9,"MPX2 10W30 SLMB 0,8L FED",BEAT STREET,39500.0
22535K44V00,WEIGHT SET CLUTCH,NEW VARIO ESP CBS,127000.0
12391KZR600,"GASKET, CYLINDER HEAD COVER",NEW VARIO 150,55000.0
131A5KRM305,PISTON KIT (1.00),NEW VARIO 150,153500.0
12209GB4682,SEAL VLV. STEM,NEW VARIO 150,6000.0
12206K97N00,"JOINT COMP,WATER HOSE",NEW VARIO 150,43500.0
19200KWN901,"PUMP ASSY., WATER",NEW VARIO 150,284000.0
12191KZR600,GASKET CYLINDER,NEW VARIO 150,13500.0
12251K97T01,"GASKET,CYLINDER HEAD",NEW VARIO 150,17500.0
